Time,Container,Status,CPU %,Memory GB
2026-02-14 13:09:22,cadvisor,RUNNING,100.0,0.0
2026-02-14 13:09:22,waha,RUNNING,100.0,0.0
2026-02-14 13:09:22,app_proxy,RUNNING,100.0,0.0
2026-02-14 13:09:22,chatwoot_redisV2,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-rest,RUNNING,100.0,0.0
2026-02-14 13:09:22,evolution,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-imgproxy,RUNNING,100.0,0.0
2026-02-14 13:09:22,chatwoot_postgresV2,RUNNING,100.0,0.0
2026-02-14 13:09:22,gemini,RUNNING,100.0,0.0
2026-02-14 13:09:22,realtime-dev.supabase-realtime,RUNNING,100.0,0.0
2026-02-14 13:09:22,n8n,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-auth,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-edge-functions,RUNNING,100.0,0.0
2026-02-14 13:09:22,n8n_redis,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-vector,RUNNING,100.0,0.0
2026-02-14 13:09:22,chatwoot_sidekiq,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-db,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-kong,RUNNING,100.0,0.0
2026-02-14 13:09:22,redis,RUNNING,100.0,0.0
2026-02-14 13:09:22,rabbitmq,RUNNING,100.0,0.0
2026-02-14 13:09:22,postgres,RUNNING,100.0,0.0
2026-02-14 13:09:22,adminer,RUNNING,100.0,0.0
2026-02-14 13:09:22,chatwoot_sidekiqV2,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-storage,RUNNING,100.0,0.0
2026-02-14 13:09:22,chatwoot_postgres,RUNNING,100.0,0.0
2026-02-14 13:09:22,n8n_postgres,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-analytics,RUNNING,100.0,0.0
2026-02-14 13:09:22,n8n_pgvector,RUNNING,100.0,0.0
2026-02-14 13:09:22,chatwoot_redis,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-meta,RUNNING,100.0,0.0
2026-02-14 13:09:22,supabase-studio,RUNNING,100.0,0.0
2026-02-14 13:09:22,db_proxy,RUNNING,100.0,0.0
