id,vps_ip,vps_name,timestamp,status,latency_ms,cpu_percent,ram_percent,disk_percent
21503,154.38.191.168,Hyundai,1770988278,UP,1056.86,18.9,27.15,29.91
21504,154.38.191.23,Autocom,1770988278,UP,1167.72,100.0,28.74,26.68
21505,109.199.117.80,Armacar,1770988278,UP,1129.97,100.0,26.14,15.14
21506,194.163.160.139,Quitomotors,1770988278,UP,1170.7,100.0,11.14,11.06
21507,62.84.187.169,Kia,1770988278,UP,1147.85,100.0,27.62,33.75
21500,192.168.100.33,IA LOCAL,1770988277,UP,224.44,0.03,2.19,18.32
21501,192.168.100.71,AGENTE C1 ,1770988277,UP,117.69,0.11,6.94,11.09
21499,217.76.58.149,9rounds,1770988229,UP,4504.78,100.0,28.1,22.15
21498,82.25.84.232,Hostinger,1770988219,UP,767.57,74.28,53.77,64.83
21496,109.199.117.80,Armacar,1770988218,UP,1096.34,100.0,26.24,15.14
21497,194.163.160.139,Quitomotors,1770988218,UP,1088.22,100.0,11.19,11.06
21492,147.93.179.212,1001Talleres,1770988217,UP,843.15,100.0,28.76,27.47
21493,154.38.191.23,Autocom,1770988217,UP,937.69,100.0,28.83,26.68
21494,154.38.191.168,Hyundai,1770988217,UP,1043.73,18.9,27.11,29.91
21495,62.84.187.169,Kia,1770988217,UP,1052.17,100.0,27.58,33.75
21490,192.168.100.33,IA LOCAL,1770988216,UP,199.38,0.03,2.19,18.32
21491,192.168.100.71,AGENTE C1 ,1770988216,UP,69.15,0.11,6.97,11.09
21489,217.76.58.149,9rounds,1770988161,UP,4893.9,100.0,28.12,22.15
21488,82.25.84.232,Hostinger,1770988158,UP,876.34,74.28,53.82,64.83
21482,147.93.179.212,1001Talleres,1770988157,UP,879.76,100.0,28.82,27.47
21483,154.38.191.168,Hyundai,1770988157,UP,1096.52,18.9,27.1,29.91
21484,154.38.191.23,Autocom,1770988157,UP,1209.65,100.0,28.8,26.68
21485,194.163.160.139,Quitomotors,1770988157,UP,1134.8,100.0,11.19,11.06
21486,109.199.117.80,Armacar,1770988157,UP,1202.06,100.0,26.06,15.14
21487,62.84.187.169,Kia,1770988157,UP,1225.09,100.0,27.67,33.75
21480,192.168.100.33,IA LOCAL,1770988156,UP,178.94,0.03,2.19,18.32
21481,192.168.100.71,AGENTE C1 ,1770988156,UP,78.27,0.11,6.95,11.09
21479,217.76.58.149,9rounds,1770988115,DOWN,,,,
21478,82.25.84.232,Hostinger,1770988098,UP,933.12,74.28,53.71,64.83
21473,154.38.191.168,Hyundai,1770988097,UP,1122.15,18.9,27.06,29.91
21474,62.84.187.169,Kia,1770988097,UP,1233.54,100.0,27.46,33.75
21475,154.38.191.23,Autocom,1770988097,UP,1408.28,100.0,28.73,26.68
21476,109.199.117.80,Armacar,1770988097,UP,1225.57,100.0,26.06,15.14
21477,194.163.160.139,Quitomotors,1770988097,UP,1406.26,100.0,11.18,11.06
21470,192.168.100.71,AGENTE C1 ,1770988096,UP,74.78,0.11,6.95,11.09
21471,147.93.179.212,1001Talleres,1770988096,UP,932.85,100.0,28.75,27.47
21472,192.168.100.33,IA LOCAL,1770988096,UP,168.07,0.03,2.19,18.32
21469,217.76.58.149,9rounds,1770988039,UP,3005.96,100.0,27.93,22.15
21468,82.25.84.232,Hostinger,1770988037,UP,799.48,74.28,53.84,64.83
21462,147.93.179.212,1001Talleres,1770988036,UP,797.43,100.0,28.72,27.47
21463,154.38.191.168,Hyundai,1770988036,UP,938.85,18.9,26.95,29.91
21464,62.84.187.169,Kia,1770988036,UP,1042.43,100.0,27.46,33.75
21465,194.163.160.139,Quitomotors,1770988036,UP,1073.88,100.0,11.12,11.06
21466,109.199.117.80,Armacar,1770988036,UP,1090.13,100.0,26.29,15.14
21467,154.38.191.23,Autocom,1770988036,UP,1312.63,100.0,28.74,26.68
21460,192.168.100.33,IA LOCAL,1770988035,UP,172.02,0.03,2.2,18.32
21461,192.168.100.71,AGENTE C1 ,1770988035,UP,85.89,0.11,6.93,11.09
21459,217.76.58.149,9rounds,1770987980,UP,4567.79,100.0,28.15,22.15
21458,82.25.84.232,Hostinger,1770987977,UP,838.0,74.28,53.68,64.83
21452,147.93.179.212,1001Talleres,1770987976,UP,795.54,100.0,28.62,27.47
21453,154.38.191.23,Autocom,1770987976,UP,937.56,100.0,28.76,26.68
21454,154.38.191.168,Hyundai,1770987976,UP,982.75,18.9,26.92,29.91
21455,62.84.187.169,Kia,1770987976,UP,1050.87,100.0,27.68,33.75
21456,194.163.160.139,Quitomotors,1770987976,UP,1051.76,100.0,11.14,11.06
21457,109.199.117.80,Armacar,1770987976,UP,1066.17,100.0,26.49,15.14
21450,192.168.100.33,IA LOCAL,1770987975,UP,228.49,0.03,2.19,18.32
21451,192.168.100.71,AGENTE C1 ,1770987975,UP,72.23,0.11,6.92,11.09
21449,217.76.58.149,9rounds,1770987921,UP,5123.47,100.0,28.01,22.15
21448,82.25.84.232,Hostinger,1770987917,UP,727.71,74.28,53.6,64.83
21442,147.93.179.212,1001Talleres,1770987916,UP,822.43,100.0,28.98,27.47
21443,154.38.191.23,Autocom,1770987916,UP,1071.86,100.0,28.82,26.68
21444,194.163.160.139,Quitomotors,1770987916,UP,969.81,100.0,11.17,11.06
21445,154.38.191.168,Hyundai,1770987916,UP,1175.38,18.9,27.08,29.91
21446,109.199.117.80,Armacar,1770987916,UP,1051.92,100.0,26.01,15.14
21447,62.84.187.169,Kia,1770987916,UP,1127.24,100.0,28.1,33.75
21440,192.168.100.33,IA LOCAL,1770987915,UP,163.19,0.03,2.19,18.32
21441,192.168.100.71,AGENTE C1 ,1770987915,UP,73.95,0.11,6.93,11.09
21439,217.76.58.149,9rounds,1770987911,DOWN,,,,
21438,82.25.84.232,Hostinger,1770986994,UP,801.99,74.28,53.8,64.82
21432,147.93.179.212,1001Talleres,1770986993,UP,741.0,100.0,28.79,27.47
21433,154.38.191.23,Autocom,1770986993,UP,809.79,100.0,28.86,26.68
21434,154.38.191.168,Hyundai,1770986993,UP,1054.82,18.91,27.26,29.91
21435,109.199.117.80,Armacar,1770986993,UP,1002.13,100.0,26.14,15.14
21436,194.163.160.139,Quitomotors,1770986993,UP,1002.65,100.0,11.26,11.06
21437,62.84.187.169,Kia,1770986993,UP,1056.26,100.0,27.7,33.75
21430,192.168.100.33,IA LOCAL,1770986992,UP,179.16,0.03,2.19,18.32
21431,192.168.100.71,AGENTE C1 ,1770986992,UP,74.4,0.11,6.92,11.08
21429,217.76.58.149,9rounds,1770986951,DOWN,,,,
21428,82.25.84.232,Hostinger,1770986934,UP,813.25,74.28,53.82,64.82
21422,147.93.179.212,1001Talleres,1770986933,UP,803.19,100.0,28.79,27.47
21423,154.38.191.23,Autocom,1770986933,UP,904.41,100.0,28.82,26.68
21424,154.38.191.168,Hyundai,1770986933,UP,910.23,18.91,27.13,29.91
21425,194.163.160.139,Quitomotors,1770986933,UP,982.57,100.0,11.27,11.06
21426,62.84.187.169,Kia,1770986933,UP,1075.3,100.0,27.69,33.75
21427,109.199.117.80,Armacar,1770986933,UP,1083.82,100.0,26.21,15.14
21420,192.168.100.33,IA LOCAL,1770986932,UP,187.8,0.03,2.19,18.32
21421,192.168.100.71,AGENTE C1 ,1770986932,UP,71.03,0.11,6.92,11.08
21419,217.76.58.149,9rounds,1770986878,UP,5864.6,100.0,28.17,22.15
21418,82.25.84.232,Hostinger,1770986874,UP,987.43,74.28,53.71,64.82
21413,192.168.100.33,IA LOCAL,1770986873,UP,204.82,0.03,2.18,18.32
21414,154.38.191.168,Hyundai,1770986873,UP,1200.85,18.91,27.18,29.91
21415,109.199.117.80,Armacar,1770986873,UP,1238.74,100.0,26.16,15.14
21416,62.84.187.169,Kia,1770986873,UP,1286.6,100.0,27.56,33.75
21417,194.163.160.139,Quitomotors,1770986873,UP,1271.72,100.0,11.31,11.06
21410,192.168.100.71,AGENTE C1 ,1770986872,UP,105.92,0.11,6.91,11.08
21411,154.38.191.23,Autocom,1770986872,UP,915.75,100.0,28.95,26.68
21412,147.93.179.212,1001Talleres,1770986872,UP,917.73,100.0,28.83,27.47
21409,217.76.58.149,9rounds,1770986821,UP,2779.52,100.0,28.02,22.15
21408,82.25.84.232,Hostinger,1770986814,UP,817.44,74.28,54.67,64.82
21405,62.84.187.169,Kia,1770986813,UP,1073.41,100.0,27.62,33.75
21406,194.163.160.139,Quitomotors,1770986813,UP,1031.43,100.0,11.89,11.06
21407,109.199.117.80,Armacar,1770986813,UP,1039.81,100.0,26.14,15.14
21401,192.168.100.71,AGENTE C1 ,1770986812,UP,90.72,0.11,6.9,11.08
21402,147.93.179.212,1001Talleres,1770986812,UP,820.64,100.0,28.79,27.47
21403,154.38.191.23,Autocom,1770986812,UP,1048.17,100.0,28.72,26.68
21404,154.38.191.168,Hyundai,1770986812,UP,1069.46,18.91,27.07,29.91
21400,192.168.100.33,IA LOCAL,1770986811,UP,167.3,0.03,2.18,18.32
21399,217.76.58.149,9rounds,1770986762,UP,4190.81,100.0,27.99,22.15
21398,82.25.84.232,Hostinger,1770986753,UP,866.74,74.28,54.02,64.82
21392,147.93.179.212,1001Talleres,1770986752,UP,861.2,100.0,28.69,27.47
21393,154.38.191.168,Hyundai,1770986752,UP,1028.29,18.91,27.03,29.91
21394,62.84.187.169,Kia,1770986752,UP,1035.51,100.0,27.62,33.75
21395,194.163.160.139,Quitomotors,1770986752,UP,1031.93,100.0,11.23,11.06
21396,109.199.117.80,Armacar,1770986752,UP,1086.63,100.0,26.07,15.14
21397,154.38.191.23,Autocom,1770986752,UP,1380.52,100.0,28.86,26.68
21390,192.168.100.33,IA LOCAL,1770986751,UP,173.65,0.03,2.18,18.32
21391,192.168.100.71,AGENTE C1 ,1770986751,UP,101.9,0.11,6.92,11.08
21389,217.76.58.149,9rounds,1770986711,DOWN,,,,
21388,82.25.84.232,Hostinger,1770986693,UP,696.87,74.28,53.64,64.82
21384,194.163.160.139,Quitomotors,1770986692,UP,884.33,100.0,11.24,11.06
21385,154.38.191.23,Autocom,1770986692,UP,1183.77,100.0,28.83,26.68
21386,109.199.117.80,Armacar,1770986692,UP,1052.09,100.0,26.18,15.14
21387,62.84.187.169,Kia,1770986692,UP,1093.7,100.0,27.61,33.75
21380,192.168.100.33,IA LOCAL,1770986691,UP,223.67,0.03,2.18,18.32
21381,192.168.100.71,AGENTE C1 ,1770986691,UP,71.65,0.11,6.94,11.08
21382,147.93.179.212,1001Talleres,1770986691,UP,696.82,100.0,28.73,27.47
21383,154.38.191.168,Hyundai,1770986691,UP,840.14,18.91,26.93,29.91
21379,217.76.58.149,9rounds,1770986634,UP,2591.41,100.0,28.02,22.15
21375,109.199.117.80,Armacar,1770986632,UP,1168.69,100.0,26.15,15.14
21376,194.163.160.139,Quitomotors,1770986632,UP,1172.28,100.0,11.23,11.06
21377,62.84.187.169,Kia,1770986632,UP,1265.54,100.0,27.71,33.75
21378,82.25.84.232,Hostinger,1770986632,UP,800.93,74.28,53.63,64.82
21371,192.168.100.71,AGENTE C1 ,1770986631,UP,137.78,0.11,6.92,11.08
21372,147.93.179.212,1001Talleres,1770986631,UP,812.65,100.0,28.69,27.47
21373,154.38.191.23,Autocom,1770986631,UP,961.05,100.0,28.86,26.68
21374,154.38.191.168,Hyundai,1770986631,UP,1013.6,18.91,27.06,29.91
21370,192.168.100.33,IA LOCAL,1770986630,UP,212.31,0.03,2.18,18.32
21369,217.76.58.149,9rounds,1770986574,UP,4100.43,100.0,28.29,22.15
21368,82.25.84.232,Hostinger,1770986572,UP,847.61,74.28,53.74,64.82
21362,147.93.179.212,1001Talleres,1770986571,UP,844.03,100.0,28.72,27.47
21363,154.38.191.23,Autocom,1770986571,UP,1037.93,100.0,28.91,26.68
21364,154.38.191.168,Hyundai,1770986571,UP,1154.15,18.91,27.15,29.91
21365,194.163.160.139,Quitomotors,1770986571,UP,1061.13,100.0,11.25,11.06
21366,109.199.117.80,Armacar,1770986571,UP,1135.88,100.0,26.41,15.14
21367,62.84.187.169,Kia,1770986571,UP,1232.05,100.0,27.48,33.75
21360,192.168.100.33,IA LOCAL,1770986570,UP,224.3,0.03,2.18,18.32
21361,192.168.100.71,AGENTE C1 ,1770986570,UP,106.49,0.11,6.88,11.08
21359,217.76.58.149,9rounds,1770986520,UP,3425.41,100.0,28.28,22.15
21358,82.25.84.232,Hostinger,1770986512,UP,817.94,74.28,53.67,64.81
21352,147.93.179.212,1001Talleres,1770986511,UP,882.2,100.0,29.19,27.47
21353,154.38.191.23,Autocom,1770986511,UP,953.1,100.0,28.84,26.68
21354,154.38.191.168,Hyundai,1770986511,UP,1036.17,18.91,27.04,29.91
21355,194.163.160.139,Quitomotors,1770986511,UP,1082.9,100.0,11.19,11.06
21356,109.199.117.80,Armacar,1770986511,UP,1157.44,100.0,26.21,15.14
21357,62.84.187.169,Kia,1770986511,UP,1196.4,100.0,27.54,33.75
21350,192.168.100.33,IA LOCAL,1770986510,UP,160.43,0.03,2.18,18.32
21351,192.168.100.71,AGENTE C1 ,1770986510,UP,97.44,0.11,6.89,11.08
21349,217.76.58.149,9rounds,1770986468,UP,4560.02,100.0,28.06,22.15
21348,82.25.84.232,Hostinger,1770986452,UP,742.16,74.28,53.65,64.81
21343,154.38.191.23,Autocom,1770986451,UP,950.24,100.0,28.86,26.68
21344,154.38.191.168,Hyundai,1770986451,UP,1018.65,18.91,27.14,29.91
21345,109.199.117.80,Armacar,1770986451,UP,1076.0,100.0,26.05,15.14
21346,194.163.160.139,Quitomotors,1770986451,UP,1080.98,100.0,11.19,11.06
21347,62.84.187.169,Kia,1770986451,UP,1189.95,100.0,27.82,33.75
21340,192.168.100.33,IA LOCAL,1770986450,UP,169.55,0.03,2.18,18.32
21341,192.168.100.71,AGENTE C1 ,1770986450,UP,71.64,0.11,6.92,11.08
21342,147.93.179.212,1001Talleres,1770986450,UP,787.88,100.0,28.75,27.47
21339,217.76.58.149,9rounds,1770986409,DOWN,,,,
21335,194.163.160.139,Quitomotors,1770986391,UP,1047.76,100.0,11.21,11.06
21336,109.199.117.80,Armacar,1770986391,UP,1051.43,100.0,26.47,15.14
21337,62.84.187.169,Kia,1770986391,UP,1055.61,100.0,27.64,33.75
21338,82.25.84.232,Hostinger,1770986391,UP,656.65,74.28,53.7,64.81
21330,192.168.100.33,IA LOCAL,1770986390,UP,213.16,0.03,2.18,18.32
21331,192.168.100.71,AGENTE C1 ,1770986390,UP,70.69,0.11,6.91,11.08
21332,154.38.191.23,Autocom,1770986390,UP,707.92,100.0,29.0,26.68
21333,147.93.179.212,1001Talleres,1770986390,UP,771.97,100.0,28.81,27.47
21334,154.38.191.168,Hyundai,1770986390,UP,882.17,18.91,27.49,29.91
21329,217.76.58.149,9rounds,1770986332,UP,1714.27,100.0,27.89,22.15
21325,194.163.160.139,Quitomotors,1770986331,UP,1033.5,100.0,11.19,11.06
21326,62.84.187.169,Kia,1770986331,UP,1104.48,100.0,27.67,33.75
21327,109.199.117.80,Armacar,1770986331,UP,1114.09,100.0,26.04,15.13
21328,82.25.84.232,Hostinger,1770986331,UP,719.07,74.27,53.66,64.81
21321,192.168.100.71,AGENTE C1 ,1770986330,UP,90.17,0.11,6.93,11.08
21322,147.93.179.212,1001Talleres,1770986330,UP,735.9,100.0,28.91,27.47
21323,154.38.191.168,Hyundai,1770986330,UP,1038.7,18.91,27.1,29.91
21324,154.38.191.23,Autocom,1770986330,UP,1060.37,100.0,28.9,26.68
21320,192.168.100.33,IA LOCAL,1770986329,UP,197.35,0.03,2.18,18.32
21319,217.76.58.149,9rounds,1770986289,DOWN,,,,
21318,82.25.84.232,Hostinger,1770986271,UP,1007.62,74.27,53.65,64.81
21311,154.38.191.23,Autocom,1770986270,UP,842.99,100.0,28.96,26.68
21312,147.93.179.212,1001Talleres,1770986270,UP,931.79,100.0,28.73,27.47
21313,192.168.100.33,IA LOCAL,1770986270,UP,179.79,0.03,2.18,18.32
21314,194.163.160.139,Quitomotors,1770986270,UP,1181.39,100.0,11.25,11.06
21315,109.199.117.80,Armacar,1770986270,UP,1182.97,100.0,26.15,15.13
21316,154.38.191.168,Hyundai,1770986270,UP,1385.77,18.91,27.26,29.91
21317,62.84.187.169,Kia,1770986270,UP,1356.02,100.0,27.63,33.75
21310,192.168.100.71,AGENTE C1 ,1770986269,UP,96.02,0.11,6.91,11.08
21309,217.76.58.149,9rounds,1770986215,UP,5175.0,100.0,28.45,22.18
21308,82.25.84.232,Hostinger,1770986211,UP,910.14,74.27,53.67,64.81
21302,147.93.179.212,1001Talleres,1770986210,UP,909.2,100.0,28.78,27.47
21303,154.38.191.168,Hyundai,1770986210,UP,1060.67,18.91,27.18,29.91
21304,154.38.191.23,Autocom,1770986210,UP,1120.4,100.0,28.88,26.68
21305,194.163.160.139,Quitomotors,1770986210,UP,1124.99,100.0,11.22,11.06
21306,62.84.187.169,Kia,1770986210,UP,1159.6,100.0,27.59,33.75
21307,109.199.117.80,Armacar,1770986210,UP,1153.39,100.0,26.07,15.13
21300,192.168.100.33,IA LOCAL,1770986209,UP,203.68,0.03,2.18,18.32
21301,192.168.100.71,AGENTE C1 ,1770986209,UP,91.81,0.11,6.9,11.08
21299,217.76.58.149,9rounds,1770986158,UP,2606.48,100.0,28.35,22.18
21295,194.163.160.139,Quitomotors,1770986150,UP,1100.79,100.0,11.23,11.06
21296,109.199.117.80,Armacar,1770986150,UP,1216.18,100.0,26.17,15.13
21297,62.84.187.169,Kia,1770986150,UP,1272.32,100.0,27.54,33.75
21298,82.25.84.232,Hostinger,1770986150,UP,812.57,74.27,54.28,64.81
21291,192.168.100.71,AGENTE C1 ,1770986149,UP,118.14,0.11,6.94,11.08
21292,147.93.179.212,1001Talleres,1770986149,UP,823.15,100.0,28.65,27.47
21293,154.38.191.23,Autocom,1770986149,UP,998.8,100.0,28.92,26.68
21294,154.38.191.168,Hyundai,1770986149,UP,1048.12,18.91,27.13,29.91
21290,192.168.100.33,IA LOCAL,1770986148,UP,220.86,0.03,2.18,18.32
21289,217.76.58.149,9rounds,1770986094,UP,6042.11,100.0,29.08,22.18
21288,82.25.84.232,Hostinger,1770986090,UP,965.02,74.27,53.69,64.81
21282,147.93.179.212,1001Talleres,1770986089,UP,958.01,100.0,28.71,27.47
21283,154.38.191.168,Hyundai,1770986089,UP,1066.5,18.91,27.08,29.91
21284,154.38.191.23,Autocom,1770986089,UP,1113.19,100.0,28.82,26.68
21285,194.163.160.139,Quitomotors,1770986089,UP,1079.18,100.0,11.19,11.06
21286,109.199.117.80,Armacar,1770986089,UP,1201.88,100.0,26.09,15.13
21287,62.84.187.169,Kia,1770986089,UP,1249.61,100.0,28.04,33.75
21280,192.168.100.33,IA LOCAL,1770986088,UP,164.27,0.03,2.18,18.32
21281,192.168.100.71,AGENTE C1 ,1770986088,UP,97.77,0.11,6.92,11.08
21279,217.76.58.149,9rounds,1770986047,DOWN,,,,
21278,82.25.84.232,Hostinger,1770986030,UP,1013.93,74.27,54.42,64.81
21273,154.38.191.168,Hyundai,1770986029,UP,974.87,18.91,27.08,29.91
21274,154.38.191.23,Autocom,1770986029,UP,1236.15,100.0,28.85,26.68
21275,194.163.160.139,Quitomotors,1770986029,UP,1038.0,100.0,11.49,11.06
21276,109.199.117.80,Armacar,1770986029,UP,1123.24,100.0,26.14,15.13
21277,62.84.187.169,Kia,1770986029,UP,1158.62,100.0,27.55,33.75
21270,192.168.100.33,IA LOCAL,1770986028,UP,195.73,0.03,2.18,18.32
21271,192.168.100.71,AGENTE C1 ,1770986028,UP,88.18,0.11,6.92,11.08
21272,147.93.179.212,1001Talleres,1770986028,UP,825.04,100.0,28.69,27.47
21269,217.76.58.149,9rounds,1770985987,DOWN,,,,
21265,154.38.191.23,Autocom,1770985969,UP,1292.0,100.0,28.76,26.68
21266,109.199.117.80,Armacar,1770985969,UP,1126.97,100.0,26.11,15.13
21267,62.84.187.169,Kia,1770985969,UP,1210.22,100.0,27.53,33.75
21268,82.25.84.232,Hostinger,1770985969,UP,831.98,74.27,53.91,64.81
21261,192.168.100.71,AGENTE C1 ,1770985968,UP,81.14,0.11,6.89,11.08
21262,147.93.179.212,1001Talleres,1770985968,UP,964.66,100.0,28.73,27.47
21263,154.38.191.168,Hyundai,1770985968,UP,1143.12,18.91,27.14,29.91
21264,194.163.160.139,Quitomotors,1770985968,UP,1063.6,100.0,11.2,11.06
21260,192.168.100.33,IA LOCAL,1770985967,UP,192.97,0.03,2.18,18.32
21259,217.76.58.149,9rounds,1770985926,DOWN,,,,
21258,82.25.84.232,Hostinger,1770985909,UP,870.32,74.27,53.95,64.81
21252,147.93.179.212,1001Talleres,1770985908,UP,829.99,100.0,28.74,27.47
21253,154.38.191.168,Hyundai,1770985908,UP,976.38,18.91,27.14,29.91
21254,154.38.191.23,Autocom,1770985908,UP,1065.55,100.0,28.8,26.68
21255,194.163.160.139,Quitomotors,1770985908,UP,1079.33,100.0,11.3,11.06
21256,109.199.117.80,Armacar,1770985908,UP,1084.21,100.0,26.24,15.13
21257,62.84.187.169,Kia,1770985908,UP,1238.63,100.0,27.59,33.75
21250,192.168.100.33,IA LOCAL,1770985907,UP,186.14,0.03,2.18,18.32
21251,192.168.100.71,AGENTE C1 ,1770985907,UP,82.2,0.11,6.9,11.08
21249,217.76.58.149,9rounds,1770985850,UP,2452.93,100.0,28.08,22.15
21248,82.25.84.232,Hostinger,1770985849,UP,854.05,74.27,53.75,64.81
21245,62.84.187.169,Kia,1770985848,UP,949.21,100.0,27.6,33.75
21246,109.199.117.80,Armacar,1770985848,UP,951.02,100.0,26.22,15.13
21247,194.163.160.139,Quitomotors,1770985848,UP,955.76,100.0,11.19,11.06
21241,192.168.100.71,AGENTE C1 ,1770985847,UP,76.06,0.11,6.88,11.08
21242,147.93.179.212,1001Talleres,1770985847,UP,733.63,100.0,28.74,27.47
21243,154.38.191.23,Autocom,1770985847,UP,875.72,100.0,28.81,26.68
21244,154.38.191.168,Hyundai,1770985847,UP,984.78,18.91,27.17,29.91
21240,192.168.100.33,IA LOCAL,1770985846,UP,167.47,0.03,2.18,18.32
21239,217.76.58.149,9rounds,1770985790,UP,3250.01,100.0,27.98,22.15
21235,194.163.160.139,Quitomotors,1770985788,UP,1083.7,100.0,11.17,11.06
21236,109.199.117.80,Armacar,1770985788,UP,1097.3,100.0,26.2,15.13
21237,62.84.187.169,Kia,1770985788,UP,1187.88,100.0,28.05,33.75
21238,82.25.84.232,Hostinger,1770985788,UP,926.36,74.27,53.77,64.81
21231,192.168.100.71,AGENTE C1 ,1770985787,UP,85.25,0.11,6.89,11.08
21232,147.93.179.212,1001Talleres,1770985787,UP,796.23,100.0,28.83,27.47
21233,154.38.191.23,Autocom,1770985787,UP,1016.7,100.0,28.73,26.68
21234,154.38.191.168,Hyundai,1770985787,UP,1018.95,18.91,27.06,29.91
21230,192.168.100.33,IA LOCAL,1770985786,UP,233.05,0.03,2.18,18.32
21229,217.76.58.149,9rounds,1770985747,DOWN,,,,
21228,82.25.84.232,Hostinger,1770985728,UP,796.47,74.27,53.73,64.81
21222,147.93.179.212,1001Talleres,1770985727,UP,736.24,100.0,29.17,27.47
21223,154.38.191.23,Autocom,1770985727,UP,815.95,100.0,28.72,26.68
21224,154.38.191.168,Hyundai,1770985727,UP,966.85,18.91,27.06,29.91
21225,194.163.160.139,Quitomotors,1770985727,UP,933.94,100.0,11.2,11.06
21226,62.84.187.169,Kia,1770985727,UP,1038.37,100.0,27.65,33.75
21227,109.199.117.80,Armacar,1770985727,UP,1043.52,100.0,26.32,15.13
21220,192.168.100.33,IA LOCAL,1770985726,UP,207.52,0.03,2.18,18.32
21221,192.168.100.71,AGENTE C1 ,1770985726,UP,102.78,0.11,6.89,11.08
21219,217.76.58.149,9rounds,1770985685,DOWN,,,,
21218,82.25.84.232,Hostinger,1770985668,UP,851.45,74.27,53.87,64.81
21212,147.93.179.212,1001Talleres,1770985667,UP,890.6,100.0,29.05,27.47
21213,154.38.191.168,Hyundai,1770985667,UP,1130.2,18.91,27.22,29.91
21214,194.163.160.139,Quitomotors,1770985667,UP,1044.64,100.0,11.24,11.06
21215,62.84.187.169,Kia,1770985667,UP,1168.57,100.0,27.59,33.75
21216,154.38.191.23,Autocom,1770985667,UP,1336.02,100.0,28.91,26.68
21217,109.199.117.80,Armacar,1770985667,UP,1245.88,100.0,26.13,15.13
21210,192.168.100.33,IA LOCAL,1770985666,UP,187.0,0.03,2.18,18.32
21211,192.168.100.71,AGENTE C1 ,1770985666,UP,103.05,0.11,6.92,11.08
21209,217.76.58.149,9rounds,1770985625,UP,4748.49,100.0,28.08,22.15
21208,82.25.84.232,Hostinger,1770985608,UP,776.6,74.27,53.75,64.81
21203,154.38.191.23,Autocom,1770985607,UP,980.89,100.0,28.8,26.68
21204,154.38.191.168,Hyundai,1770985607,UP,981.8,18.91,27.23,29.91
21205,194.163.160.139,Quitomotors,1770985607,UP,1016.98,100.0,11.23,11.06
21206,109.199.117.80,Armacar,1770985607,UP,1033.26,100.0,26.12,15.13
21207,62.84.187.169,Kia,1770985607,UP,1103.95,100.0,27.66,33.75
21200,192.168.100.33,IA LOCAL,1770985606,UP,171.51,0.03,2.18,18.32
21201,192.168.100.71,AGENTE C1 ,1770985606,UP,88.91,0.11,6.95,11.08
21202,147.93.179.212,1001Talleres,1770985606,UP,880.1,100.0,28.82,27.47
21199,217.76.58.149,9rounds,1770985556,UP,3383.91,100.0,27.94,22.15
21194,154.38.191.23,Autocom,1770985547,UP,1123.0,100.0,28.73,26.68
21195,194.163.160.139,Quitomotors,1770985547,UP,1178.78,100.0,11.22,11.06
21196,109.199.117.80,Armacar,1770985547,UP,1275.73,100.0,26.33,15.13
21197,62.84.187.169,Kia,1770985547,UP,1360.4,100.0,27.63,33.75
21198,82.25.84.232,Hostinger,1770985547,UP,888.79,74.27,53.7,64.81
21191,192.168.100.71,AGENTE C1 ,1770985546,UP,102.66,0.11,6.93,11.08
21192,147.93.179.212,1001Talleres,1770985546,UP,888.32,100.0,28.77,27.47
21193,154.38.191.168,Hyundai,1770985546,UP,1043.53,18.92,27.25,29.91
21190,192.168.100.33,IA LOCAL,1770985545,UP,168.42,0.03,2.18,18.32
21189,217.76.58.149,9rounds,1770985489,UP,3039.18,100.0,27.87,22.15
21186,62.84.187.169,Kia,1770985487,UP,1092.83,100.0,27.62,33.75
21187,109.199.117.80,Armacar,1770985487,UP,1091.42,100.0,26.19,15.13
21188,82.25.84.232,Hostinger,1770985487,UP,799.84,74.27,53.7,64.81
21181,192.168.100.71,AGENTE C1 ,1770985486,UP,78.6,0.11,6.91,11.08
21182,147.93.179.212,1001Talleres,1770985486,UP,803.93,100.0,28.7,27.47
21183,154.38.191.23,Autocom,1770985486,UP,1031.27,100.0,28.78,26.68
21184,154.38.191.168,Hyundai,1770985486,UP,1067.6,18.92,27.08,29.91
21185,194.163.160.139,Quitomotors,1770985486,UP,1048.74,100.0,11.17,11.06
21180,192.168.100.33,IA LOCAL,1770985485,UP,160.11,0.03,2.18,18.32
21179,217.76.58.149,9rounds,1770985446,DOWN,,,,
21178,82.25.84.232,Hostinger,1770985427,UP,639.9,74.27,53.65,64.81
21172,147.93.179.212,1001Talleres,1770985426,UP,720.4,100.0,28.79,27.47
21173,154.38.191.23,Autocom,1770985426,UP,942.31,100.0,28.94,26.68
21174,154.38.191.168,Hyundai,1770985426,UP,1010.08,18.92,27.12,29.91
21175,62.84.187.169,Kia,1770985426,UP,1079.97,100.0,27.75,33.75
21176,194.163.160.139,Quitomotors,1770985426,UP,1033.77,100.0,11.24,11.06
21177,109.199.117.80,Armacar,1770985426,UP,1065.67,100.0,26.23,15.13
21170,192.168.100.33,IA LOCAL,1770985425,UP,156.92,0.03,2.18,18.32
